empty_slots,free_bikes,id,latitude,longitude,name,timestamp,extra_ebikes,extra_has_ebikes,extra_last_updated,extra_payment,extra_payment-terminal,extra_rental_uris_android,extra_rental_uris_ios,extra_renting,extra_returning,extra_slots,extra_uid,extra_address
10,13,c9e4c1e83ef53fe6270ae6bda8ba1d8e,37.309014074275915,-121.9000107049942,Willow St at Blewett Ave,2023-08-22T02:33:57.445000Z,0,True,1692671459,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,23,cf792877-0b6a-4594-b388-8eb06599b549,
4,27,84be6cf420cd87e93c445a72b0368b99,37.809368612134854,-122.26795077323914,19th Street BART Station,2023-08-22T02:33:57.242000Z,0,True,1692671505,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,31,6977a0c8-f59f-4d97-9868-e7b20cc2fdad,
22,1,7dd88dc392143af2bf399341cb327d01,37.33802231313689,-121.91947817802429,Asbury St at The Alameda,2023-08-22T02:33:57.168000Z,0,True,1692671535,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,23,a96032c0-9ff2-4fbe-8f03-6b3f9816947d,
6,9,05c88a5c130147a66fe2745f53dacc37,37.338468014146,-121.86652064323424,19th St at William St,2023-08-22T02:33:57.195000Z,1,True,1692671531,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,15,ea511b7f-eae4-4ee8-9bba-ee7445e5133a,
14,12,4e4a339396983190a0ecaa5c61ddc18c,37.796248,-122.279352,Jack London Square,2023-08-22T02:33:57.401000Z,0,True,1692671547,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,27,759daccc-7f53-4b29-ab07-cf2d75a10610,
6,10,bb29347739d341f12609902860d0f408,37.333677122859896,-121.90861791372298,W Julian St at N Morrison St,2023-08-22T02:33:57.374000Z,0,True,1692671535,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,27045384-791c-4519-8087-fce2f7c48a69,
12,6,c02f376ce247c2d13e7c83960210cddf,37.788568914161615,-122.43540108203887,Steiner St at California St,2023-08-22T02:33:57.238000Z,0,True,1692671504,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,434e592c-be93-4300-b76a-98de4cd3326e,
22,4,9b4875d1e3afe31dbbc63bebf073d004,37.77122901793374,-122.40088641643523,7th St at King St,2023-08-22T02:33:57.387000Z,3,True,1692671499,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,27,22a9d86b-ba44-4f2f-b167-355f99c7968c,
11,12,07baaf6053a8f6bbd3820c137207c915,37.78071988575564,-122.47610360383989,17th Ave at Geary Blvd,2023-08-22T02:33:57.376000Z,2,True,1692671559,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,23,be15716e-f097-437b-8738-1db234d03b5e,
14,7,0fac71620fa19bbcbe3224593ed06c3f,37.781130551698666,-122.44737446308135,O'Farrell St at Masonic Ave,2023-08-22T02:33:57.062000Z,3,True,1692671548,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,23,1e5323d3-5bd3-4259-a9d4-aec0e09d8f56,
12,6,5d6f80bbdf9b483b9e3a78830df93e19,37.778486986397496,-122.45864510536192,Arguello Blvd at Edward St,2023-08-22T02:33:57.315000Z,0,True,1692671481,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,f0083331-9bf8-407f-bba2-ab00c8968db9,
2,26,8744f3ffea155dd0b5e223031ace4513,37.800496036682574,-122.41088703274725,Powell St at Columbus Ave,2023-08-22T02:33:57.465000Z,26,True,1692671551,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,30,fb39d594-8fdb-440e-80c5-8a544b339007,
11,15,42bc17b335a9a5a1535de0e479de403b,37.781840715520495,-122.46763586997984,9th Ave at Geary Blvd,2023-08-22T02:33:57.171000Z,1,True,1692671524,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,26,48c7a222-5ed0-4b31-b520-4b6bfc5ca54d,
11,10,1d84d9515239d01be7d4431cc9ce5728,37.338670604639425,-121.89564406871794,Devine St at San Pedro St,2023-08-22T02:33:57.540000Z,0,True,1692671495,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,23,d68c980f-e659-4407-8e69-fea3ea84476a,
17,1,ea61a83a34b04232f0247391ec3ae2e9,37.8584732,-122.2532529,Russell St at College Ave,2023-08-22T02:33:57.487000Z,0,True,1692671569,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,f33b866f-ce2e-4d48-9b2a-cf566ba59039,
10,9,73f8aa6ec3250de2a02cc0763f5a19eb,37.37111641335901,-121.88133180141449,Mercado Way at Sierra Rd,2023-08-22T02:33:57.096000Z,1,True,1692671506,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,3c12fd1d-c7fc-4570-8fa3-1449c096b818,
2,17,7a10659bcb8e88d97a98531df0dcd2be,37.79080303242391,-122.43259012699126,Webster St at Clay St,2023-08-22T02:33:57.142000Z,16,True,1692671504,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,63b2136c-c947-473e-977e-8cc0e6347699,
4,14,6fde6bae495dbd16f6cacfe31de263c6,37.77666378283064,-122.40790843963623,Folsom St at 7th St,2023-08-22T02:33:57.107000Z,1,True,1692671455,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,b53670c4-7b44-4b35-88da-c8763a8802a2,
10,11,dd90adb9ef523d88e8ffcc50c1bc2c47,37.8361823,-122.2871801,53rd St at Hollis St,2023-08-22T02:33:57.446000Z,0,True,1692671550,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,23,31871354-8b20-4566-9044-f70ac57026dc,
1,18,4e3d30015e2540b96ddcfc11dcc42643,37.34759257443888,-121.89966201782227,George St at 1st St,2023-08-22T02:33:57.370000Z,0,True,1692671508,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,6c176d42-fea5-4df1-80eb-66a99cc73a21,
1,22,aca4a61933705a8f547227c4757e10cb,37.35090179274617,-121.89584255218504,5th St at Taylor St,2023-08-22T02:33:57.448000Z,1,True,1692671439,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,23,8941eac9-fb07-4d76-b623-fae2af79139e,
15,3,5e99ac28f681fbc2c1b49ad2c41a525d,37.76578298679633,-122.45763659477234,Frederick St at Arguello Blvd,2023-08-22T02:33:57.360000Z,2,True,1692671497,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,18,ec61cf51-8375-4959-9f51-b225e317abb7,
8,11,63c1d64d1de2d99f101592fb22afa728,37.326282324105776,-121.9049111008644,Park Ave at Laurel Grove Ln,2023-08-22T02:33:57.423000Z,0,True,1692671489,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,14f62ff9-1893-4379-8fe4-db578da909ee,
4,15,14a97c92c9427a9c2b254f07ae442ddf,37.343208488473465,-121.88438951969147,St James St at 9th St,2023-08-22T02:33:57.162000Z,0,True,1692671451,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,218e755d-c0d3-4b33-8afc-b4b0e8ab3a41,
5,12,4f4826a69b734f19e27008bfa1177585,37.7258897887525,-122.45244383811949,Frida Kahlo Way at Cloud Cir,2023-08-22T02:33:57.416000Z,1,True,1692671536,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,23,47894de7-32c7-48ac-aa44-57c8def8a7f3,
9,7,0d8525708edd96daf05c39b671e8889d,37.76343361023245,-122.46406316757202,7th Ave at Irving St,2023-08-22T02:33:57.514000Z,0,True,1692671569,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,18,09a8c4ba-29d9-43bd-a457-34e8f741d673,
9,17,df88c2e9c068b1f96081442b6cb639d9,37.76393402521409,-122.47065067291258,Funston Ave at Irving St,2023-08-22T02:33:57.521000Z,4,True,1692671477,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,27,ea3a94b3-f37e-4d32-afaf-e8bc1f89342f,
10,23,be51642c8a13488ee2d0f79cca2d6307,37.75770404149008,-122.39188492298126,22nd St Caltrain Station,2023-08-22T02:33:57.090000Z,17,True,1692671546,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,35,e7691d93-eed6-4388-b681-00ae0b455d23,
17,6,2ce729f9d95e9007a9069c8e0d365511,37.800459411713945,-122.24745869636536,21st St at 5th Ave,2023-08-22T02:33:57.299000Z,0,True,1692671539,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,23,885754e6-88c9-46ed-9376-f1b035a71b54,
9,15,ca0d2445e913702b584e668333dfd3d4,37.78243851977672,-122.4653774499893,7th Ave at Clement St,2023-08-22T02:33:57.392000Z,7,True,1692671554,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,24,df4b01d6-90bb-4faa-8437-d0391b8d115b,
20,8,b897eab1a16516ea4c47640297cc4409,37.78068,-122.450012,Anza St at Collins St,2023-08-22T02:33:57.099000Z,8,True,1692671524,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,29,8971b4a0-9868-422f-904c-d4c180fc34ae,
4,17,0c7d51b231f5c05163176b80b5c825bf,37.804648,-122.402087,Cruise Terminal at Pier 27,2023-08-22T02:33:57.486000Z,10,True,1692671499,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,23,d82d9e94-bb62-4001-b6ad-50603199554d,
12,7,cbf173b581c32be79916dd0efa8472f0,37.8335577,-122.2674183,45th St at MLK Jr Way,2023-08-22T02:33:57.110000Z,0,True,1692671551,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,1dedc5ae-882d-4bb0-bcfe-33604cc116df,
5,18,dab6dfd8dec75e57a81fde7f12d39510,37.785111,-122.477667,18th Ave at California St,2023-08-22T02:33:57.342000Z,7,True,1692671451,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,23,37cf6b02-5cb0-4461-bf45-0ae60a1a2fb7,
7,12,c859a624e28f1e670e9b7f8b2276c934,37.781722,-122.492844,Clement St at 32nd Ave,2023-08-22T02:33:57.124000Z,12,True,1692671470,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,21,9818c353-b93e-4775-b23c-d602913945ca,
12,9,1a4ced4bb87081c0a92db3f014c92d19,37.79762790889688,-122.423534989357,Green St at Van Ness Ave,2023-08-22T02:33:57.479000Z,4,True,1692671461,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,23,cb20f487-2e7d-4c11-9f19-2b669ff9fd7f,
17,7,eace607a9b4ea4ea7b9fe0e5c17b04e7,37.78657849953654,-122.45342284440996,Spruce St at California St,2023-08-22T02:33:57.054000Z,7,True,1692671539,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,24,272f64c8-d2aa-4fe8-8fcd-9853367dc8b8,
0,14,63816efc067878fdff9a0d2a38531268,37.8539069616438,-122.2896981239319,Ninth St at Heinz Ave,2023-08-22T02:33:57.154000Z,0,True,1692671457,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,15,7cec0a12-76ab-4472-b38c-8e8ad02688a5,
11,3,363a2381ec0d75a658698918d68d0edb,37.756808,-122.405943,22nd St at Potrero Ave,2023-08-22T02:33:57.189000Z,3,True,1692671486,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,15,6197f964-9002-4ddb-b4df-70d0bcf25ee9,
4,18,a9af746a9f25302bc6e438d12b4171f2,37.772954,-122.509071,48th Ave at Cabrillo St,2023-08-22T02:33:57.143000Z,7,True,1692671565,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,22,874736bb-35c8-48e8-a4d7-e8e811d418da,
2,16,c6819c29250a339afc80c325c09cfaf2,37.7632417,-122.4306746,Sanchez St at 17th St,2023-08-22T02:33:57.372000Z,10,True,1692671514,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,4cfebcba-c209-4f34-bcd3-2e6c4cdaee34,
3,16,059af05c37addf83badc457996fe45eb,37.3302641,-121.8977018,Delmas Ave and San Fernando St,2023-08-22T02:33:57.354000Z,0,True,1692671498,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,6bcc6da3-b25b-4fea-9c30-3eb88e282574,
8,11,a8ecd18d2c44ea14d8a396eba32c3fcc,37.8388,-122.258732,Miles Ave at Cavour St,2023-08-22T02:33:57.141000Z,0,True,1692671552,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,ffbf423a-2c1b-447a-a47d-9c1fddd152be,
19,4,9be7e0050df8db9c65bee11853497d9c,37.86012459911685,-122.2693844139576,Milvia St at Derby St,2023-08-22T02:33:57.159000Z,0,True,1692671494,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,23,713e3a3a-c5a6-4f48-a122-c536326bc954,
12,16,3f5c0437929a0f6dbc32f116850a4196,37.8045623549303,-122.27173805236816,Frank H Ogawa Plaza,2023-08-22T02:33:57.475000Z,0,True,1692671551,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,33,9e3efff1-3d42-46fd-8206-4021277ba6c2,
2,12,a6b2ae23c98c47b86a9e84062ea5c3ee,37.79801364395978,-122.40595042705534,Broadway at Kearny St,2023-08-22T02:33:57.181000Z,6,True,1692671560,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,15,07303af0-cf6e-46f2-bf9c-9ebb61f21adc,
13,9,7ef616860128f1e359563871f977c210,37.728281592452824,-122.4506950378418,Judson Ave at Gennessee St,2023-08-22T02:33:57.537000Z,1,True,1692671470,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,23,f503bee7-b169-43c4-a1ef-5b3ddd859a7a,
8,5,dbd21ac9ae9f5cd34c4980b4f103b550,37.7976728,-122.2629973,10th St at Fallon St,2023-08-22T02:33:57.556000Z,0,True,1692671484,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,14,7018fb4d-6799-4a20-8ea4-739f789cd096,
2,13,501383f10b2cb7bd652149a50b5418fc,37.8107432,-122.2914153,14th St at Mandela Pkwy,2023-08-22T02:33:57.461000Z,0,True,1692671558,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,15,a845426e-b1fe-4dab-b7a5-b6e581f4d7dc,
16,18,6c19c7f80a0d01e4aabf6f13d53c06fe,37.795392,-122.394203,San Francisco Ferry Building (Harry Bridges Plaza),2023-08-22T02:33:57.378000Z,4,True,1692671514,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,37,b2e9118f-aafb-49fb-b237-4ba08e21f51f,
16,4,1372941b523f4ca92d4bfee7ea85ac95,37.795913,-122.255547,4th Ave at E 12th St (Temporary Location),2023-08-22T02:33:57.444000Z,0,True,1692671537,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,ddc41c7f-69d7-48a9-a992-d0c543fd6f5e,
6,13,e9d82f4d2f1525cc654976f3fdf7f45a,37.816073115011406,-122.26788640022278,Telegraph Ave at 27th St,2023-08-22T02:33:57.533000Z,0,True,1692671460,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,a0b6621e-016f-4a91-918c-2140bfd9813c,
12,13,02744ef00b430de0440ab88ecff71b2d,37.795194764385954,-122.27396965026855,Webster St at 2nd St,2023-08-22T02:33:57.470000Z,0,True,1692671549,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,26,7686b58c-88a3-4ca8-a898-d4bcccf520b3,
2,13,f113253f2f20870c00c7f115d631304d,37.8123315,-122.2851712,DeFremery Park,2023-08-22T02:33:57.356000Z,0,True,1692671472,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,15,1af8f901-8697-4128-b6c8-45c7c7f2c684,
14,5,08a97d1e8daf245e4fc7f5f3ab162213,37.774152564302355,-122.21239820122717,Bond St at High St,2023-08-22T02:33:57.082000Z,0,True,1692671502,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,0d6a9101-5b40-4fdf-9315-e494af1baf7b,
0,15,0d33649125be2d062ec29061a27f700e,37.781123,-122.2329915,26th Ave at International Blvd,2023-08-22T02:33:57.519000Z,0,True,1692671541,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,15,28925943-fddd-4f98-86ef-9f8dbd9bc62d,
4,11,d9f54ff90ab5ebf7383dd6a8541d48f1,37.7927143,-122.2487796,10th Ave at E 15th St,2023-08-22T02:33:57.338000Z,0,True,1692671489,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,15,4c05cf62-fcee-4f55-960f-aeccd2b09735,
9,5,ca8eeb013a7c04731be820a3205b8347,37.794396,-122.253842,6th Ave at E 12th St (Temporary Location),2023-08-22T02:33:57.304000Z,0,True,1692671548,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,15,ddc82a89-0b7e-41a7-ba69-05e3776d13cf,
11,4,1756b8a7b00189ed5c04a3171959e3f7,37.8160598,-122.2782444,24th St at Market St,2023-08-22T02:33:57.302000Z,0,True,1692671480,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,18,92045ce2-112c-4cd9-ae42-39aac4f43e86,
5,8,182f517a38db07df6b2fcc8ac0da3617,37.79013985185364,-122.24237322807312,San Antonio Park,2023-08-22T02:33:57.314000Z,0,True,1692671475,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,15,6064907e-3871-4b2c-829b-d01406cee6fb,
17,12,ef1e16d2e298bfbc6724316dc9f2c3c8,37.78381270927812,-122.43455886840819,Raymond Kimbell Playground,2023-08-22T02:33:57.414000Z,5,True,1692671518,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,31,08302771-1d45-4ec8-be85-7359fc89edd4,
13,9,f18e0e4c80e5eb999f88608c3ebd3e90,37.79416044174933,-122.42156758904456,Jackson St at Polk St,2023-08-22T02:33:57.498000Z,9,True,1692671524,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,26,ed438146-1615-45c6-bf54-07e2de0adcf1,
6,16,5d6369a9f895ab6203a6dcc3c0fca46d,37.781981687527214,-122.43576988577843,Ellis St at Pierce St,2023-08-22T02:33:57.452000Z,4,True,1692671463,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,26,7baa314e-6125-4943-b469-40cd66776104,
3,13,af277a4997575219024a717b9bade2e0,37.764285,-122.4318042,16th St at Prosper St,2023-08-22T02:33:57.316000Z,8,True,1692671499,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,84dfbc77-fe18-4e2c-9f89-9edb8aeaee2c,
15,3,f1fd7bda2e0a3cf1900d275f24ff94ff,37.7670373,-122.4154425,Folsom St at 15th St,2023-08-22T02:33:57.539000Z,1,True,1692629356,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,0,0,19,314fd7e5-4335-4b89-ac9d-2c099bc33d9f,
5,19,e4057435753640b4855f792619c151dd,37.774814,-122.418954,S Van Ness Ave at Market St,2023-08-22T02:33:57.435000Z,0,True,1692671477,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,27,4990eb75-f06e-4737-b5e8-03f8f45ffe66,
24,14,26993f6ad0a30df7cc33bedb8efb5590,37.788032,-122.395626,Tehama St at 1st St,2023-08-22T02:33:57.081000Z,7,True,1692671552,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,39,31d616be-a4ad-48ec-b8be-c08650a50136,
19,7,794cb9426661fc4ba684c6a147f4ea92,37.783973,-122.442878,Post St at Baker St,2023-08-22T02:33:57.512000Z,5,True,1692671561,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,27,71944da6-f667-4ca6-ace6-70765d46a529,
3,16,df3286fb70521afe8b7c68681e57f777,37.780949,-122.456303,Stanyan St at Geary Blvd,2023-08-22T02:33:57.164000Z,0,True,1692671456,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,41c6b82b-2e59-4fa2-a7ad-f6cd0bcd9130,
2,11,632b45a2c2a023d1f96723878028518d,37.77779057034257,-122.40643188357353,Victoria Manalo Draves Park,2023-08-22T02:33:57.347000Z,3,True,1692671496,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,15,03eb8b17-d20f-400c-a98a-dcbc947228af,
3,15,6b13e6fa1252c733e32fdc7b13cba255,37.775522,-122.498498,38th Ave at Balboa St,2023-08-22T02:33:57.246000Z,13,True,1692671533,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,18,bf7e294f-11cc-4b4a-9a37-036d0dc0f648,
10,7,222c002644107f260e59c8946fb6d383,37.734966,-122.429772,Arlington St at Roanoke St,2023-08-22T02:33:57.534000Z,1,True,1692671567,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,71af92f2-0999-4917-b7da-36e122a8f967,
8,10,d77edd357a87177dcc4621ef883abb5d,37.779673,-122.48797,28th Ave at Geary Blvd,2023-08-22T02:33:57.449000Z,5,True,1692671486,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,d4a88e33-78c4-4bc4-86a5-da0e3dd6e4b6,
4,10,d97742ffbfb3863990d07359b7bdeb46,37.8238474,-122.2811926,32nd St at Adeline St,2023-08-22T02:33:57.547000Z,0,True,1692671505,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,15,df2bc9c0-0377-46c8-83ea-ef7ef9dcdb4d,
22,8,68a14ad0d601717764086eb2d3c5f071,37.800213566969795,-122.25381016731262,2nd Ave at E 18th St,2023-08-22T02:33:57.459000Z,0,True,1692671561,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,35,7655722c-16c0-4996-9d92-4848ece2fc35,
4,24,3df46ea4730fd2f6a4f92007c9369299,37.783899357084934,-122.40844488143921,Powell St BART Station (Market St at 5th St),2023-08-22T02:33:57.303000Z,5,True,1692671556,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,31,a1e0b4b2-2c5c-4201-a78c-9e8a2152ab4e,
9,8,22041eb5ac70f045466f45b5f7c7cebd,37.76328094058097,-122.4073773622513,Potrero Ave at Mariposa St,2023-08-22T02:33:57.146000Z,8,True,1692671462,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,17,940751e9-8763-4929-9f03-080b95e35a52,
11,8,0e9c72c9b1ad40895bce8ca0c30b5fae,37.7604469,-122.410807,19th St at Florida St,2023-08-22T02:33:57.178000Z,1,True,1692671517,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,fb24c862-b4cf-45e1-9008-4812aa8370fd,
13,11,fdfed17363937bd17e69bb5f32b67257,37.72238229348268,-122.44380980730057,Delano Ave at Oneida Ave,2023-08-22T02:33:57.186000Z,6,True,1692671567,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,24,7dfe1c94-5eae-41a7-ad42-3d3f4c7610a3,
3,15,a8473b935036a67569f58bc142608de6,37.73017446887281,-122.43289589881897,Alemany Blvd at Silver Ave,2023-08-22T02:33:57.338000Z,6,True,1692671454,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,57b62dd0-e022-47a7-ad7e-340fbe98188a,
